Airline,Price,Departure,Arrival,DepartureDate,DayOfWeek,Month
SN,4111.96,2024-08-19T18:00:00,2024-08-20T07:00:00,2024-08-19,0,8
SN,4117.47,2024-08-19T18:10:00,2024-08-20T07:40:00,2024-08-19,0,8
TP,262.66,2024-08-20T22:05:00,2024-08-21T10:00:00,2024-08-20,1,8
TP,262.66,2024-08-20T22:05:00,2024-08-21T10:00:00,2024-08-20,1,8
FI,353.73,2024-08-20T20:25:00,2024-08-21T06:15:00,2024-08-20,1,8
FI,353.73,2024-08-20T13:00:00,2024-08-20T22:35:00,2024-08-20,1,8
AZ,453.32,2024-08-20T16:05:00,2024-08-21T06:40:00,2024-08-20,1,8
AZ,453.32,2024-08-20T17:40:00,2024-08-21T08:15:00,2024-08-20,1,8
AZ,453.32,2024-08-20T21:30:00,2024-08-21T12:05:00,2024-08-20,1,8
AZ,453.32,2024-08-20T14:25:00,2024-08-20T16:00:00,2024-08-20,1,8
AZ,453.32,2024-08-20T11:13:00,2024-08-20T12:41:00,2024-08-20,1,8
TK,462.48,2024-08-20T00:20:00,2024-08-20T17:15:00,2024-08-20,1,8
TK,462.48,2024-08-20T12:40:00,2024-08-21T05:20:00,2024-08-20,1,8
TK,462.48,2024-08-20T19:25:00,2024-08-21T12:35:00,2024-08-20,1,8
TK,462.48,2024-08-20T06:55:00,2024-08-20T23:40:00,2024-08-20,1,8
S4,482.57,2024-08-20T20:55:00,2024-08-21T06:50:00,2024-08-20,1,8
S4,482.57,2024-08-20T20:55:00,2024-08-21T06:50:00,2024-08-20,1,8
TK,489.48,2024-08-20T12:40:00,2024-08-21T05:20:00,2024-08-20,1,8
TK,489.48,2024-08-20T19:25:00,2024-08-21T12:35:00,2024-08-20,1,8
TK,489.48,2024-08-20T06:55:00,2024-08-20T23:40:00,2024-08-20,1,8
AZ,517.32,2024-08-20T11:10:00,2024-08-20T14:15:00,2024-08-20,1,8
AZ,517.32,2024-08-20T07:00:00,2024-08-20T10:13:00,2024-08-20,1,8
UA,517.32,2024-08-20T09:00:00,2024-08-20T10:29:00,2024-08-20,1,8
AC,517.32,2024-08-20T09:00:00,2024-08-20T10:29:00,2024-08-20,1,8
UA,522.62,2024-08-20T15:45:00,2024-08-20T17:30:00,2024-08-20,1,8
UA,522.62,2024-08-20T10:30:00,2024-08-20T12:15:00,2024-08-20,1,8
UA,522.62,2024-08-20T10:30:00,2024-08-20T12:15:00,2024-08-20,1,8
AC,522.62,2024-08-20T15:45:00,2024-08-20T17:30:00,2024-08-20,1,8
AC,522.62,2024-08-20T10:30:00,2024-08-20T12:15:00,2024-08-20,1,8
AC,522.62,2024-08-20T10:30:00,2024-08-20T12:15:00,2024-08-20,1,8
UA,534.25,2024-08-20T20:30:00,2024-08-21T10:25:00,2024-08-20,1,8
UA,534.25,2024-08-20T16:15:00,2024-08-21T06:10:00,2024-08-20,1,8
UA,535.16,2024-08-20T17:30:00,2024-08-21T07:30:00,2024-08-20,1,8
UA,535.16,2024-08-20T17:30:00,2024-08-21T07:30:00,2024-08-20,1,8
UA,535.37,2024-08-20T15:45:00,2024-08-21T05:25:00,2024-08-20,1,8
UA,535.37,2024-08-20T21:50:00,2024-08-21T11:45:00,2024-08-20,1,8
UA,535.37,2024-08-20T15:45:00,2024-08-21T05:25:00,2024-08-20,1,8
TP,537.66,2024-08-20T19:20:00,2024-08-20T20:54:00,2024-08-20,1,8
TP,537.66,2024-08-20T14:59:00,2024-08-20T16:23:00,2024-08-20,1,8
TP,537.66,2024-08-20T13:30:00,2024-08-20T14:48:00,2024-08-20,1,8
TP,537.66,2024-08-20T14:59:00,2024-08-20T16:23:00,2024-08-20,1,8
TP,537.66,2024-08-20T13:30:00,2024-08-20T14:48:00,2024-08-20,1,8
JU,541.7,2024-08-20T13:50:00,2024-08-21T04:40:00,2024-08-20,1,8
LX,551.84,2024-08-20T19:00:00,2024-08-21T05:00:00,2024-08-20,1,8
LX,551.84,2024-08-20T16:15:00,2024-08-21T06:10:00,2024-08-20,1,8
LX,551.84,2024-08-20T20:30:00,2024-08-21T10:25:00,2024-08-20,1,8
LX,551.84,2024-08-20T19:00:00,2024-08-21T05:00:00,2024-08-20,1,8
LX,551.84,2024-08-20T20:30:00,2024-08-21T10:25:00,2024-08-20,1,8
LH,552.75,2024-08-20T17:20:00,2024-08-21T07:20:00,2024-08-20,1,8
LH,552.75,2024-08-20T17:20:00,2024-08-21T07:20:00,2024-08-20,1,8
LH,552.96,2024-08-20T20:00:00,2024-08-21T04:00:00,2024-08-20,1,8
LH,552.96,2024-08-20T20:00:00,2024-08-21T04:00:00,2024-08-20,1,8
LH,552.96,2024-08-20T15:45:00,2024-08-21T05:25:00,2024-08-20,1,8
LH,552.96,2024-08-20T20:00:00,2024-08-21T11:00:00,2024-08-20,1,8
LH,552.96,2024-08-20T18:00:00,2024-08-21T07:00:00,2024-08-20,1,8
LH,552.96,2024-08-20T04:00:00,2024-08-20T17:25:00,2024-08-20,1,8
LH,552.96,2024-08-20T04:00:00,2024-08-20T17:25:00,2024-08-20,1,8
LH,552.96,2024-08-20T21:50:00,2024-08-21T11:45:00,2024-08-20,1,8
LH,552.96,2024-08-20T21:50:00,2024-08-21T11:45:00,2024-08-20,1,8
LH,552.96,2024-08-20T20:00:00,2024-08-21T11:00:00,2024-08-20,1,8
OS,558.15,2024-08-20T19:00:00,2024-08-21T08:00:00,2024-08-20,1,8
OS,558.15,2024-08-20T19:00:00,2024-08-21T08:00:00,2024-08-20,1,8
SN,558.47,2024-08-20T18:10:00,2024-08-21T07:40:00,2024-08-20,1,8
SN,558.47,2024-08-20T18:10:00,2024-08-21T07:40:00,2024-08-20,1,8
LX,579.34,2024-08-20T19:25:00,2024-08-21T09:15:00,2024-08-20,1,8
LX,579.34,2024-08-20T19:25:00,2024-08-21T09:15:00,2024-08-20,1,8
S4,594.57,2024-08-20T20:55:00,2024-08-21T06:50:00,2024-08-20,1,8
AF,598.25,2024-08-20T17:30:00,2024-08-21T06:45:00,2024-08-20,1,8
AF,598.25,2024-08-20T01:00:00,2024-08-20T14:15:00,2024-08-20,1,8
AF,598.25,2024-08-20T23:15:00,2024-08-21T12:40:00,2024-08-20,1,8
AF,598.25,2024-08-20T21:30:00,2024-08-21T11:05:00,2024-08-20,1,8
AF,598.25,2024-08-20T16:30:00,2024-08-21T05:55:00,2024-08-20,1,8
AF,598.25,2024-08-20T23:15:00,2024-08-21T12:40:00,2024-08-20,1,8
AF,598.25,2024-08-20T01:00:00,2024-08-20T14:15:00,2024-08-20,1,8
AF,609.55,2024-08-20T17:35:00,2024-08-21T06:50:00,2024-08-20,1,8
AF,609.55,2024-08-20T21:15:00,2024-08-21T10:30:00,2024-08-20,1,8
AF,609.55,2024-08-20T21:15:00,2024-08-21T10:30:00,2024-08-20,1,8
OS,615.15,2024-08-20T21:45:00,2024-08-21T11:55:00,2024-08-20,1,8
OS,615.15,2024-08-20T21:45:00,2024-08-21T11:55:00,2024-08-20,1,8
IB,622.72,2024-08-20T17:00:00,2024-08-21T07:15:00,2024-08-20,1,8
AY,669.05,2024-08-20T22:55:00,2024-08-21T14:00:00,2024-08-20,1,8
IB,692.54,2024-08-20T20:45:00,2024-08-21T10:10:00,2024-08-20,1,8
IB,692.54,2024-08-20T16:45:00,2024-08-21T06:10:00,2024-08-20,1,8
IB,692.54,2024-08-20T19:05:00,2024-08-21T08:25:00,2024-08-20,1,8
IB,692.54,2024-08-20T20:45:00,2024-08-21T10:10:00,2024-08-20,1,8
IB,698.17,2024-08-20T23:40:00,2024-08-21T13:25:00,2024-08-20,1,8
MS,700.81,2024-08-20T12:00:00,2024-08-21T05:20:00,2024-08-20,1,8
LO,751.28,2024-08-20T17:45:00,2024-08-21T08:15:00,2024-08-20,1,8
LO,751.28,2024-08-20T17:45:00,2024-08-21T08:15:00,2024-08-20,1,8
AT,762.2,2024-08-20T20:45:00,2024-08-21T08:50:00,2024-08-20,1,8
AT,762.2,2024-08-20T11:50:00,2024-08-20T23:55:00,2024-08-20,1,8
MS,784.81,2024-08-20T12:00:00,2024-08-21T05:20:00,2024-08-20,1,8
EI,871.06,2024-08-20T21:05:00,2024-08-21T08:50:00,2024-08-20,1,8
EI,879.06,2024-08-20T16:55:00,2024-08-21T04:25:00,2024-08-20,1,8
EI,887.06,2024-08-20T21:05:00,2024-08-21T08:50:00,2024-08-20,1,8
EI,887.06,2024-08-20T16:55:00,2024-08-21T04:25:00,2024-08-20,1,8
UX,920.62,2024-08-20T22:05:00,2024-08-21T11:25:00,2024-08-20,1,8
AZ,984.32,2024-08-20T11:30:00,2024-08-20T13:16:00,2024-08-20,1,8
AZ,984.32,2024-08-20T09:59:00,2024-08-20T11:19:00,2024-08-20,1,8
AZ,984.32,2024-08-20T08:00:00,2024-08-20T09:46:00,2024-08-20,1,8
UX,1392.62,2024-08-20T18:15:00,2024-08-21T07:45:00,2024-08-20,1,8
LX,4110.84,2024-08-20T19:00:00,2024-08-21T05:00:00,2024-08-20,1,8
SN,4111.96,2024-08-20T18:00:00,2024-08-21T07:00:00,2024-08-20,1,8
SN,4117.47,2024-08-20T18:10:00,2024-08-21T07:40:00,2024-08-20,1,8
IB,4169.22,2024-08-20T19:05:00,2024-08-21T08:25:00,2024-08-20,1,8
TP,262.66,2024-08-21T22:05:00,2024-08-22T10:00:00,2024-08-21,2,8
TP,262.66,2024-08-21T22:05:00,2024-08-22T10:00:00,2024-08-21,2,8
FI,353.73,2024-08-21T20:25:00,2024-08-22T06:15:00,2024-08-21,2,8
FI,355.07,2024-08-21T23:10:00,2024-08-22T08:55:00,2024-08-21,2,8
AZ,448.32,2024-08-21T14:25:00,2024-08-21T16:00:00,2024-08-21,2,8
AZ,448.32,2024-08-21T11:30:00,2024-08-21T13:16:00,2024-08-21,2,8
AZ,448.32,2024-08-21T11:13:00,2024-08-21T12:41:00,2024-08-21,2,8
AZ,448.32,2024-08-21T09:59:00,2024-08-21T11:19:00,2024-08-21,2,8
AZ,448.32,2024-08-21T08:00:00,2024-08-21T09:46:00,2024-08-21,2,8
AZ,448.32,2024-08-21T11:10:00,2024-08-21T14:15:00,2024-08-21,2,8
AZ,448.32,2024-08-21T07:00:00,2024-08-21T10:13:00,2024-08-21,2,8
AC,448.32,2024-08-21T09:00:00,2024-08-21T10:29:00,2024-08-21,2,8
AC,453.62,2024-08-21T15:45:00,2024-08-21T17:30:00,2024-08-21,2,8
AC,453.62,2024-08-21T10:30:00,2024-08-21T12:15:00,2024-08-21,2,8
AC,453.62,2024-08-21T10:30:00,2024-08-21T12:15:00,2024-08-21,2,8
UA,465.25,2024-08-21T20:30:00,2024-08-22T10:25:00,2024-08-21,2,8
UA,465.25,2024-08-21T16:15:00,2024-08-22T06:10:00,2024-08-21,2,8
UA,466.16,2024-08-21T17:30:00,2024-08-22T07:30:00,2024-08-21,2,8
UA,466.16,2024-08-21T17:30:00,2024-08-22T07:30:00,2024-08-21,2,8
UA,466.37,2024-08-21T15:45:00,2024-08-22T05:25:00,2024-08-21,2,8
UA,466.37,2024-08-21T21:50:00,2024-08-22T11:45:00,2024-08-21,2,8
UA,466.37,2024-08-21T21:50:00,2024-08-22T11:45:00,2024-08-21,2,8
UA,466.37,2024-08-21T15:45:00,2024-08-22T05:25:00,2024-08-21,2,8
S4,482.57,2024-08-21T20:55:00,2024-08-22T06:50:00,2024-08-21,2,8
LX,482.84,2024-08-21T19:00:00,2024-08-22T05:00:00,2024-08-21,2,8
LX,482.84,2024-08-21T16:15:00,2024-08-22T06:10:00,2024-08-21,2,8
LX,482.84,2024-08-21T20:30:00,2024-08-22T10:25:00,2024-08-21,2,8
LX,482.84,2024-08-21T19:00:00,2024-08-22T05:00:00,2024-08-21,2,8
LX,482.84,2024-08-21T20:30:00,2024-08-22T10:25:00,2024-08-21,2,8
LH,483.75,2024-08-21T17:20:00,2024-08-22T07:20:00,2024-08-21,2,8
LH,483.75,2024-08-21T17:20:00,2024-08-22T07:20:00,2024-08-21,2,8
LH,483.96,2024-08-21T20:00:00,2024-08-22T04:00:00,2024-08-21,2,8
LH,483.96,2024-08-21T20:00:00,2024-08-22T04:00:00,2024-08-21,2,8
LH,483.96,2024-08-21T15:45:00,2024-08-22T05:25:00,2024-08-21,2,8
LH,483.96,2024-08-21T20:00:00,2024-08-22T11:00:00,2024-08-21,2,8
LH,483.96,2024-08-21T18:00:00,2024-08-22T07:00:00,2024-08-21,2,8
LH,483.96,2024-08-21T21:50:00,2024-08-22T11:45:00,2024-08-21,2,8
OS,489.15,2024-08-21T19:00:00,2024-08-22T08:00:00,2024-08-21,2,8
OS,489.15,2024-08-21T19:00:00,2024-08-22T08:00:00,2024-08-21,2,8
SN,489.47,2024-08-21T18:10:00,2024-08-22T07:40:00,2024-08-21,2,8
SN,489.47,2024-08-21T18:10:00,2024-08-22T07:40:00,2024-08-21,2,8
TK,489.48,2024-08-21T19:25:00,2024-08-22T12:35:00,2024-08-21,2,8
TK,489.48,2024-08-21T00:20:00,2024-08-21T17:15:00,2024-08-21,2,8
TK,489.48,2024-08-21T06:55:00,2024-08-21T23:40:00,2024-08-21,2,8
TK,489.48,2024-08-21T19:25:00,2024-08-22T12:35:00,2024-08-21,2,8
LX,510.34,2024-08-21T19:25:00,2024-08-22T09:15:00,2024-08-21,2,8
LX,510.34,2024-08-21T19:25:00,2024-08-22T09:15:00,2024-08-21,2,8
LX,510.34,2024-08-21T19:25:00,2024-08-22T09:15:00,2024-08-21,2,8
UA,517.32,2024-08-21T09:00:00,2024-08-21T10:29:00,2024-08-21,2,8
JU,525.7,2024-08-21T13:50:00,2024-08-22T04:40:00,2024-08-21,2,8
AF,528.25,2024-08-21T16:30:00,2024-08-22T05:55:00,2024-08-21,2,8
AF,528.25,2024-08-21T01:00:00,2024-08-21T14:15:00,2024-08-21,2,8
AF,528.25,2024-08-21T23:15:00,2024-08-22T12:40:00,2024-08-21,2,8
AF,528.25,2024-08-21T21:30:00,2024-08-22T11:05:00,2024-08-21,2,8
AF,528.25,2024-08-21T23:15:00,2024-08-22T12:40:00,2024-08-21,2,8
AF,528.25,2024-08-21T01:00:00,2024-08-21T14:15:00,2024-08-21,2,8
TP,537.66,2024-08-21T19:20:00,2024-08-21T20:54:00,2024-08-21,2,8
TP,537.66,2024-08-21T19:20:00,2024-08-21T20:54:00,2024-08-21,2,8
TP,537.66,2024-08-21T14:59:00,2024-08-21T16:23:00,2024-08-21,2,8
TP,537.66,2024-08-21T14:59:00,2024-08-21T16:23:00,2024-08-21,2,8
TP,537.66,2024-08-21T14:59:00,2024-08-21T16:23:00,2024-08-21,2,8
AF,540.55,2024-08-21T18:30:00,2024-08-22T08:05:00,2024-08-21,2,8
AF,540.55,2024-08-21T17:35:00,2024-08-22T06:50:00,2024-08-21,2,8
AF,540.55,2024-08-21T21:15:00,2024-08-22T10:30:00,2024-08-21,2,8
AF,540.55,2024-08-21T21:15:00,2024-08-22T10:30:00,2024-08-21,2,8
AZ,590.32,2024-08-21T21:30:00,2024-08-22T11:45:00,2024-08-21,2,8
AZ,590.32,2024-08-21T16:05:00,2024-08-22T06:40:00,2024-08-21,2,8
AZ,590.32,2024-08-21T17:40:00,2024-08-22T08:15:00,2024-08-21,2,8
S4,594.57,2024-08-21T20:55:00,2024-08-22T06:50:00,2024-08-21,2,8
LH,609.96,2024-08-21T20:00:00,2024-08-22T11:00:00,2024-08-21,2,8
LH,609.96,2024-08-21T04:00:00,2024-08-21T17:25:00,2024-08-21,2,8
LH,609.96,2024-08-21T04:00:00,2024-08-21T17:25:00,2024-08-21,2,8
LH,609.96,2024-08-21T21:50:00,2024-08-22T11:45:00,2024-08-21,2,8
OS,615.15,2024-08-21T21:45:00,2024-08-22T11:55:00,2024-08-21,2,8
OS,615.15,2024-08-21T21:45:00,2024-08-22T11:55:00,2024-08-21,2,8
S4,635.57,2024-08-21T20:55:00,2024-08-22T06:50:00,2024-08-21,2,8
UA,665.62,2024-08-21T15:45:00,2024-08-21T17:30:00,2024-08-21,2,8
UA,665.62,2024-08-21T10:30:00,2024-08-21T12:15:00,2024-08-21,2,8
UA,665.62,2024-08-21T10:30:00,2024-08-21T12:15:00,2024-08-21,2,8
UA,678.16,2024-08-21T17:30:00,2024-08-22T07:30:00,2024-08-21,2,8
IB,681.17,2024-08-21T23:40:00,2024-08-22T13:25:00,2024-08-21,2,8
IB,681.17,2024-08-21T23:40:00,2024-08-22T13:25:00,2024-08-21,2,8
MS,713.81,2024-08-21T12:00:00,2024-08-22T05:20:00,2024-08-21,2,8
MS,729.81,2024-08-21T12:00:00,2024-08-22T05:20:00,2024-08-21,2,8
IB,742.54,2024-08-21T20:45:00,2024-08-22T10:10:00,2024-08-21,2,8
LO,751.28,2024-08-21T17:45:00,2024-08-22T08:15:00,2024-08-21,2,8
LO,751.28,2024-08-21T17:45:00,2024-08-22T08:15:00,2024-08-21,2,8
AT,762.2,2024-08-21T20:45:00,2024-08-22T08:50:00,2024-08-21,2,8
AT,762.2,2024-08-21T11:50:00,2024-08-21T23:55:00,2024-08-21,2,8
EI,871.06,2024-08-21T21:05:00,2024-08-22T08:50:00,2024-08-21,2,8
EI,871.06,2024-08-21T16:55:00,2024-08-22T04:25:00,2024-08-21,2,8
EI,871.06,2024-08-21T16:55:00,2024-08-22T04:25:00,2024-08-21,2,8
EI,871.06,2024-08-21T21:05:00,2024-08-22T08:50:00,2024-08-21,2,8
UX,1003.62,2024-08-21T18:15:00,2024-08-22T07:45:00,2024-08-21,2,8
IB,1017.54,2024-08-21T20:45:00,2024-08-22T10:10:00,2024-08-21,2,8
TK,1253.48,2024-08-21T12:40:00,2024-08-22T05:20:00,2024-08-21,2,8
IB,1263.54,2024-08-21T16:45:00,2024-08-22T06:10:00,2024-08-21,2,8
IB,2240.22,2024-08-21T19:05:00,2024-08-22T08:25:00,2024-08-21,2,8
IB,2240.22,2024-08-21T19:05:00,2024-08-22T08:25:00,2024-08-21,2,8
LX,4110.84,2024-08-21T19:00:00,2024-08-22T05:00:00,2024-08-21,2,8
SN,4111.96,2024-08-21T18:00:00,2024-08-22T07:00:00,2024-08-21,2,8
SN,4117.47,2024-08-21T18:10:00,2024-08-22T07:40:00,2024-08-21,2,8
LX,4121.41,2024-08-21T19:25:00,2024-08-22T09:15:00,2024-08-21,2,8
IB,4157.4,2024-08-21T17:00:00,2024-08-22T07:15:00,2024-08-21,2,8
FI,459.73,2024-08-22T20:25:00,2024-08-23T06:15:00,2024-08-22,3,8
FI,461.07,2024-08-22T23:10:00,2024-08-23T08:55:00,2024-08-22,3,8
TP,481.66,2024-08-22T22:05:00,2024-08-23T09:55:00,2024-08-22,3,8
TP,481.66,2024-08-22T22:05:00,2024-08-23T09:55:00,2024-08-22,3,8
S4,482.57,2024-08-22T20:55:00,2024-08-23T06:50:00,2024-08-22,3,8
S4,482.57,2024-08-22T20:55:00,2024-08-23T06:50:00,2024-08-22,3,8
TK,490.48,2024-08-22T00:20:00,2024-08-22T17:15:00,2024-08-22,3,8
TK,490.48,2024-08-22T19:25:00,2024-08-23T12:35:00,2024-08-22,3,8
TK,490.48,2024-08-22T19:25:00,2024-08-23T12:35:00,2024-08-22,3,8
TK,517.48,2024-08-22T12:40:00,2024-08-23T05:20:00,2024-08-22,3,8
TK,517.48,2024-08-22T06:55:00,2024-08-22T23:40:00,2024-08-22,3,8
JU,536.7,2024-08-22T19:30:00,2024-08-23T10:20:00,2024-08-22,3,8
JU,536.7,2024-08-22T19:30:00,2024-08-23T10:20:00,2024-08-22,3,8
TP,574.66,2024-08-22T14:59:00,2024-08-22T16:23:00,2024-08-22,3,8
TP,574.66,2024-08-22T13:30:00,2024-08-22T14:48:00,2024-08-22,3,8
TP,574.66,2024-08-22T14:59:00,2024-08-22T16:23:00,2024-08-22,3,8
TP,574.66,2024-08-22T13:30:00,2024-08-22T14:48:00,2024-08-22,3,8
IB,590.17,2024-08-22T23:40:00,2024-08-23T13:25:00,2024-08-22,3,8
AZ,667.32,2024-08-22T16:05:00,2024-08-23T06:20:00,2024-08-22,3,8
AZ,667.32,2024-08-22T21:30:00,2024-08-23T11:45:00,2024-08-22,3,8
AZ,667.32,2024-08-22T17:40:00,2024-08-23T08:15:00,2024-08-22,3,8
AZ,667.32,2024-08-22T14:25:00,2024-08-22T16:00:00,2024-08-22,3,8
